hippo_id,smiles,inchikey,required_amount_mg,num_poses,poses,tags,num_routes,num_reaction_steps,reaction_dependencies,reactant_dependencies,route_ids,chemistry_types,is_scaffold,scaffold_series,inspirations
89895,O=Cc1cc(Cl)c(OCCCl)c(Br)c1,HPBLQBSGKQXYRP-UHFFFAOYSA-N,1,1,{153685},[],1,{1},[88055],"{88013, 87373}",[108907],Williamson_ether_synthesis,False,[241],A1775a
90928,N#CCOc1c(Cl)cc(C=O)cc1Br,KEVNXRPRETYUJS-UHFFFAOYSA-N,1,1,{155057},[],1,{1},[89444],"{88013, 87381}",[110034],Williamson_ether_synthesis,False,[241],A1775a
91717,C=C(Br)COc1c(Cl)cc(C=O)cc1Br,KDGNXNGAEPYBSK-UHFFFAOYSA-N,1,1,{156311},[],1,{1},[90326],"{65121, 88013}",[110977],Williamson_ether_synthesis,False,[241],A1775a
91718,C=C(CI)Oc1c(Cl)cc(C=O)cc1Br,SCUGCDQUMJNZEW-UHFFFAOYSA-N,1,1,{156312},[],1,{1},[90327],"{65121, 88013}",[110978],Williamson_ether_synthesis,False,[241],A1775a
93206,CC(=O)c1ccc(NC(=O)CN)cc1,LOVVDWAISSOSRE-UHFFFAOYSA-N,1,2,"{167497, 158717}",[],1,{1},[92325],"{18681, 93187}",[112814],Amidation,False,"[242, 243]",A1776a
93218,CC(=O)Nc1ccc(C(C)=O)c(Cl)c1,XUQMKUAJGHLWEP-UHFFFAOYSA-N,1,2,"{167401, 158725}",[],1,{1},[92332],"{93217, 71591}",[112821],Amidation,False,"[242, 243]",A1776a
93225,CC(=O)c1ccc(NC(=O)CO)cc1,ZLGXOIGFHQTJFD-UHFFFAOYSA-N,1,2,"{158729, 167620}",[],1,{1},[92336],"{93187, 71606}",[112825],Amidation,False,"[242, 243]",A1776a
93229,CC(=O)c1ccc(NC(=O)CCl)cc1,FLMLTMFETZMOHW-UHFFFAOYSA-N,1,2,"{167492, 158733}",[],1,{1},[92340],"{93187, 253}",[112829],Amidation,False,"[242, 243]",A1776a
93232,CC(=O)c1ccc(NC(=O)CS)cc1,WBJOQROPHCHERE-UHFFFAOYSA-N,1,2,"{158736, 167478}",[],1,{1},[92343],"{71601, 93187}",[112832],Amidation,False,"[242, 243]",A1776a
93283,C=C(Cl)C(=O)Nc1ccc(C(C)=O)cc1,DMEWEZIFTMEFDJ-UHFFFAOYSA-N,1,2,"{158794, 168322}",[],1,{1},[92394],"{93187, 283}",[112883],Amidation,False,"[242, 243]",A1776a
93322,CC(=O)Nc1c(Cl)cc(C(C)=O)cc1Cl,OUDPMDTVFKSWPQ-UHFFFAOYSA-N,1,1,{158821},[],1,{1},[92419],"{93321, 71591}",[112907],Amidation,False,[242],A1776a
93346,COCC(=O)Nc1ccc(C(C)=O)cc1,ORZFTELEAXKDTN-UHFFFAOYSA-N,1,2,"{168350, 158838}",[],1,{1},[92435],"{93187, 62340}",[112923],Amidation,False,"[242, 243]",A1776a
93359,CC(=O)c1ccc(NC(=O)CN)cc1Cl,JPKAUFWHDJRBLB-UHFFFAOYSA-N,1,2,"{168987, 158853}",[],1,{1},[92448],"{18681, 93217}",[112936],Amidation,False,"[242, 243]",A1776a
93407,CC(=O)c1ccc(NC(=O)CS)cc1Cl,RAZLEBYOIDBONO-UHFFFAOYSA-N,1,2,"{168656, 158909}",[],1,{1},[92496],"{71601, 93217}",[112984],Amidation,False,"[242, 243]",A1776a
93422,CC(=O)c1ccc(NC(=O)CCl)cc1Cl,AUSLZMDXWKAFSR-UHFFFAOYSA-N,1,2,"{168776, 158925}",[],1,{1},[92511],"{93217, 253}",[112999],Amidation,False,"[242, 243]",A1776a
93473,CC(=O)c1ccc(NC(=O)CC#N)cc1,WPFBRJWFVGBZJI-UHFFFAOYSA-N,1,2,"{168211, 158983}",[],1,{1},[92562],"{93187, 45398}",[113050],Amidation,False,"[242, 243]",A1776a
93486,CC(=O)c1ccc(NC(=O)C(N)=O)cc1,QJLXASMDOHNPOL-UHFFFAOYSA-N,1,2,"{168091, 158999}",[],1,{1},[92575],"{93187, 3103}",[113063],Amidation,False,"[242, 243]",A1776a
93518,CC(=O)c1ccc(NC(=O)CO)cc1Cl,KFMLZTJZPGCEDH-UHFFFAOYSA-N,1,2,"{168608, 159036}",[],1,{1},[92607],"{93217, 71606}",[113095],Amidation,False,"[242, 243]",A1776a
93589,CC(=O)c1ccc(NC(=O)C(N)=O)cc1Cl,SUCVUJQIHMMHML-UHFFFAOYSA-N,1,2,"{173290, 159111}",[],1,{1},[92675],"{93217, 3103}",[113163],Amidation,False,"[242, 243]",A1776a
93594,CC(=O)c1ccc(NC(=O)C(C)C#N)cc1,WWXPAHQQJPZLRR-UHFFFAOYSA-N,1,4,"{175311, 159117, 159118, 175310}",[],1,{1},[92680],"{93187, 45412}",[113168],Amidation,False,"[242, 243]",A1776a
93736,CC(=O)c1ccc(NC(=O)CC#N)cc1Cl,UTJKOIXTXLDVII-UHFFFAOYSA-N,1,2,"{159288, 175062}",[],1,{1},[92801],"{93217, 45398}",[113289],Amidation,False,"[242, 243]",A1776a
93952,COCC(=O)Nc1ccc(C(C)=O)c(Cl)c1,BIOPRKYIIXEEOV-UHFFFAOYSA-N,1,2,"{174624, 159586}",[],1,{1},[93016],"{93217, 62340}",[113504],Amidation,False,"[242, 243]",A1776a
94118,CC(=O)c1ccc(NC(=O)C(N)CCl)cc1,XSYOCRFSZCGCDT-UHFFFAOYSA-N,1,4,"{171416, 171417, 159812, 159813}",[],1,{1},[93182],"{93187, 18700}",[113670],Amidation,False,"[242, 243]",A1776a
94266,CC(=O)c1ccc(NC(=O)C2CNC2)cc1,SKIQDHSYVQPQOQ-UHFFFAOYSA-N,1,2,"{160012, 171286}",[],1,{1},[93330],"{93187, 71686}",[113818],Amidation,False,"[242, 243]",A1776a
94275,CC(=O)c1cc(Cl)c(NC(=O)CO)c(Cl)c1,ZUFDXWBDXIMABW-UHFFFAOYSA-N,1,1,{160025},[],1,{1},[93339],"{93321, 71606}",[113827],Amidation,False,[242],A1776a
94413,C=C(Cl)C(=O)Nc1ccc(C(C)=O)c(Cl)c1,WXXOPIIJGMZRQY-UHFFFAOYSA-N,1,2,"{170629, 160206}",[],1,{1},[93477],"{93217, 283}",[113965],Amidation,False,"[242, 243]",A1776a
94423,CC(=O)c1cc(Cl)c(NC(=O)CS)c(Cl)c1,QFYHHAPVFZZCLN-UHFFFAOYSA-N,1,1,{160222},[],1,{1},[93487],"{71601, 93321}",[113975],Amidation,False,[242],A1776a
94670,CC(=O)c1cc(Cl)c(NC(=O)CN)c(Cl)c1,YKBDFLSOOOLRSO-UHFFFAOYSA-N,1,1,{160538},[],1,{1},[93734],"{18681, 93321}",[114222],Amidation,False,[242],A1776a
94698,CC(=O)c1cc(Cl)c(NC(=O)CCl)c(Cl)c1,ZPTBBFFYYDJPDQ-UHFFFAOYSA-N,1,1,{160566},[],1,{1},[93762],"{93321, 253}",[114250],Amidation,False,[242],A1776a
94797,C=C(Cl)C(=O)Nc1c(Cl)cc(C(C)=O)cc1Cl,DCFHYCDXEDVHAN-UHFFFAOYSA-N,1,1,{160671},[],1,{1},[93861],"{93321, 283}",[114349],Amidation,False,[242],A1776a
94891,CC(=O)c1cc(Cl)c(NC(=O)CC#N)c(Cl)c1,VCGKZOKPWSQKEF-UHFFFAOYSA-N,1,1,{160783},[],1,{1},[93955],"{93321, 45398}",[114443],Amidation,False,[242],A1776a
95547,COCC(=O)Nc1c(Cl)cc(C(C)=O)cc1Cl,JDBOZTWZTXPHSJ-UHFFFAOYSA-N,1,1,{161662},[],1,{1},[94595],"{93321, 62340}",[115083],Amidation,False,[242],A1776a
95794,CC(=O)c1ccc(NC(=O)C2CNC2)cc1Cl,UFGVHQYSLOSSJS-UHFFFAOYSA-N,1,2,"{161956, 175949}",[],1,{1},[94842],"{93217, 71686}",[115330],Amidation,False,"[242, 243]",A1776a
95870,CC(=O)c1ccc(NC(=O)C(N)CCl)cc1Cl,DNUFQHUYWPKDIT-UHFFFAOYSA-N,1,4,"{176392, 162066, 162067, 176391}",[],1,{1},[94918],"{93217, 18700}",[115406],Amidation,False,"[242, 243]",A1776a
96184,CC(=O)c1ccc(NC(=O)C(C)C#N)cc1Cl,FRFLXZMCYMXDDC-UHFFFAOYSA-N,1,2,"{162580, 162581}",[],1,{1},[95232],"{93217, 45412}",[115720],Amidation,False,[242],A1776a
96470,CC(=O)c1cc(Cl)c(NC(=O)C(N)=O)c(Cl)c1,OTJQDXVRPILMPQ-UHFFFAOYSA-N,1,1,{162917},[],1,{1},[95518],"{93321, 3103}",[116006],Amidation,False,[242],A1776a
97770,CC(=O)c1cc(Cl)c(NC(=O)C2CNC2)c(Cl)c1,BZNUCVYVKVCYRN-UHFFFAOYSA-N,1,1,{164764},[],1,{1},[96807],"{93321, 71686}",[117295],Amidation,False,[242],A1776a
97816,CC(=O)c1cc(Cl)c(NC(=O)C(C)C#N)c(Cl)c1,URQKYSHGVMBZRO-UHFFFAOYSA-N,1,2,"{164825, 164826}",[],1,{1},[96853],"{93321, 45412}",[117341],Amidation,False,[242],A1776a
97944,CC(=O)c1cc(Cl)c(NC(=O)C(N)CCl)c(Cl)c1,BCBDPMJKEYVZNN-UHFFFAOYSA-N,1,2,"{165022, 165023}",[],1,{1},[96981],"{93321, 18700}",[117469],Amidation,False,[242],A1776a
99624,O=Cc1ccc(NC(=O)CO)cc1,HNFDWHVXJHQJBI-UHFFFAOYSA-N,1,1,{167350},[],1,{1},[98654],"{99613, 71606}",[119141],Amidation,False,[243],A1776a
99640,O=Cc1ccc(NC(=O)CCl)cc1,HOQXRQQAQAEPFI-UHFFFAOYSA-N,1,1,{167361},[],1,{1},[98664],"{99613, 253}",[119151],Amidation,False,[243],A1776a
99641,O=Cc1ccc(NC(=O)CS)cc1,MIOFTECZDPLDCS-UHFFFAOYSA-N,1,1,{167362},[],1,{1},[98665],"{71601, 99613}",[119152],Amidation,False,[243],A1776a
99645,NCC(=O)Nc1ccc(C=O)cc1,MFYWNHWBQSXPDY-UHFFFAOYSA-N,1,1,{167366},[],1,{1},[98669],"{18681, 99613}",[119156],Amidation,False,[243],A1776a
99651,CC(=O)N(N)c1ccc(C(N)=O)cc1,CGJJSDDPEALLTP-UHFFFAOYSA-N,1,1,{167370},[],1,{1},[98673],"{99650, 71591}",[119160],Amidation,False,[243],A1776a
99656,NC(=O)C(=O)Nc1ccc(C=O)cc1,TWEJREWGNGPHPS-UHFFFAOYSA-N,1,1,{167374},[],1,{1},[98677],"{99613, 3103}",[119164],Amidation,False,[243],A1776a
99664,CC(=O)NNc1ccc(C(N)=O)cc1,KLFBJGDVZVKVJN-UHFFFAOYSA-N,1,1,{167382},[],1,{1},[98683],"{99650, 71591}",[119170],Amidation,False,[243],A1776a
99846,N#CCC(=O)Nc1ccc(C=O)cc1,ZFZKERKYEJXVKD-UHFFFAOYSA-N,1,1,{167545},[],1,{1},[98819],"{99613, 45398}",[119305],Amidation,False,[243],A1776a
99880,COCC(=O)Nc1ccc(C=O)cc1,PZPYKIXOPOPDHD-UHFFFAOYSA-N,1,1,{167585},[],1,{1},[98853],"{62340, 99613}",[119339],Amidation,False,[243],A1776a
99881,C=C(Cl)C(=O)Nc1ccc(C=O)cc1,WARPXUXEHZSECO-UHFFFAOYSA-N,1,1,{167586},[],1,{1},[98854],"{283, 99613}",[119340],Amidation,False,[243],A1776a
100440,CC(C#N)C(=O)Nc1ccc(C=O)cc1,NJLBVTQYWOTWQL-UHFFFAOYSA-N,1,2,"{168302, 168303}",[],1,{1},[99398],"{45412, 99613}",[119884],Amidation,False,[243],A1776a
100766,NC(=O)c1ccc(N(N)C(=O)CCl)cc1,NNHLYAVDXWUELO-UHFFFAOYSA-N,1,1,{168753},[],1,{1},[99724],"{99650, 253}",[120210],Amidation,False,[243],A1776a
100767,NC(=O)c1ccc(NNC(=O)CCl)cc1,NWZXEKIZZVJCHN-UHFFFAOYSA-N,1,1,{168754},[],1,{1},[99725],"{99650, 253}",[120211],Amidation,False,[243],A1776a
100836,NC(=O)c1ccc(N(N)C(=O)CS)cc1,GEMGCDSTWPDTNL-UHFFFAOYSA-N,1,1,{168845},[],1,{1},[99794],"{71601, 99650}",[120280],Amidation,False,[243],A1776a
100837,NC(=O)c1ccc(NNC(=O)CS)cc1,QLNGZBWXGBKKFQ-UHFFFAOYSA-N,1,1,{168846},[],1,{1},[99795],"{71601, 99650}",[120281],Amidation,False,[243],A1776a
100883,NCC(=O)NNc1ccc(C(N)=O)cc1,GUQVGXYHFGZTSJ-UHFFFAOYSA-N,1,1,{168910},[],1,{1},[99841],"{18681, 99650}",[120327],Amidation,False,[243],A1776a
100893,NCC(=O)N(N)c1ccc(C(N)=O)cc1,YIUFTQTYGAGVES-UHFFFAOYSA-N,1,1,{168923},[],1,{1},[99851],"{18681, 99650}",[120337],Amidation,False,[243],A1776a
101136,NC(CCl)C(=O)Nc1ccc(C=O)cc1,YGIXHABEYZGTKQ-UHFFFAOYSA-N,1,2,"{169246, 169247}",[],1,{1},[100094],"{18700, 99613}",[120580],Amidation,False,[243],A1776a
101152,O=Cc1ccc(NC(=O)C2CNC2)cc1,BGPOOUMMVZFVIR-UHFFFAOYSA-N,1,1,{169274},[],1,{1},[100110],"{99613, 71686}",[120596],Amidation,False,[243],A1776a
101155,NC(=O)c1ccc(N(N)C(=O)CO)cc1,ZKBATALDCCJIPH-UHFFFAOYSA-N,1,1,{169281},[],1,{1},[100113],"{99650, 71606}",[120599],Amidation,False,[243],A1776a
101156,NC(=O)c1ccc(NNC(=O)CO)cc1,FVFUOBAUHQKYPP-UHFFFAOYSA-N,1,1,{169282},[],1,{1},[100114],"{99650, 71606}",[120600],Amidation,False,[243],A1776a
101899,C=C(Cl)C(=O)NNc1ccc(C(N)=O)cc1,LFTXTXDITMWXDD-UHFFFAOYSA-N,1,1,{170576},[],1,{1},[100857],"{99650, 283}",[121343],Amidation,False,[243],A1776a
101900,C=C(Cl)C(=O)N(N)c1ccc(C(N)=O)cc1,KUIRRMRGVHNZGG-UHFFFAOYSA-N,1,1,{170577},[],1,{1},[100858],"{99650, 283}",[121344],Amidation,False,[243],A1776a
103491,NC(=O)C(=O)NNc1ccc(C(N)=O)cc1,OXNZLUFVBGSSOJ-UHFFFAOYSA-N,1,1,{173272},[],1,{1},[102449],"{99650, 3103}",[122935],Amidation,False,[243],A1776a
103509,NC(=O)C(=O)N(N)c1ccc(C(N)=O)cc1,HVJGMTKCDNKPNS-UHFFFAOYSA-N,1,1,{173301},[],1,{1},[102467],"{99650, 3103}",[122953],Amidation,False,[243],A1776a
104415,COCC(=O)NNc1ccc(C(N)=O)cc1,IQHMMJMHTJVWIS-UHFFFAOYSA-N,1,1,{174587},[],1,{1},[103372],"{99650, 62340}",[123858],Amidation,False,[243],A1776a
104425,COCC(=O)N(N)c1ccc(C(N)=O)cc1,FQFBFSLDCXVGTL-UHFFFAOYSA-N,1,1,{174600},[],1,{1},[103382],"{99650, 62340}",[123868],Amidation,False,[243],A1776a
104542,N#CCC(=O)NNc1ccc(C(N)=O)cc1,SBSRBSLTRNRFGV-UHFFFAOYSA-N,1,1,{174809},[],1,{1},[103500],"{99650, 45398}",[123985],Amidation,False,[243],A1776a
104543,N#CCC(=O)N(N)c1ccc(C(N)=O)cc1,WBOCLWGLVGLIAV-UHFFFAOYSA-N,1,1,{174810},[],1,{1},[103501],"{99650, 45398}",[123986],Amidation,False,[243],A1776a
105072,NC(=O)c1ccc(NNC(=O)C2CNC2)cc1,ZSONKSMETZLGCR-UHFFFAOYSA-N,1,1,{176045},[],1,{1},[104030],"{99650, 71686}",[124515],Amidation,False,[243],A1776a
105073,NC(=O)c1ccc(N(N)C(=O)C2CNC2)cc1,DPOMDYYCOPDDML-UHFFFAOYSA-N,1,1,{176046},[],1,{1},[104031],"{99650, 71686}",[124516],Amidation,False,[243],A1776a
105268,NC(=O)c1ccc(NNC(=O)C(N)CCl)cc1,CYAAORYQKODIHC-UHFFFAOYSA-N,1,2,"{176435, 176436}",[],1,{1},[104226],"{99650, 18700}",[124711],Amidation,False,[243],A1776a
105269,NC(=O)c1ccc(N(N)C(=O)C(N)CCl)cc1,HDTCNOYHWVJVMJ-UHFFFAOYSA-N,1,2,"{176437, 176438}",[],1,{1},[104227],"{99650, 18700}",[124712],Amidation,False,[243],A1776a
105778,O=C1Cc2cc(C(=O)C3CCN(C(=O)CO)CC3)ccc2N1,DSWPNAIUGQHHCN-UHFFFAOYSA-N,1,2,"{178256, 181664}",[],1,{1},[104736],"{76099, 71606}",[125221],Amidation,False,"[244, 245]","A1776a, A1778a"
105810,CC(C#N)C(=O)N1CCC(C(=O)c2ccc3c(c2)CC(=O)N3)CC1,GXGCYYVZROHTED-UHFFFAOYSA-N,1,2,"{182421, 178319}",[],1,{1},[104768],"{76099, 45412}",[125253],Amidation,False,"[244, 245]","A1776a, A1778a"
105817,O=C1Cc2cc(C(=O)C3CCN(C(=O)CCCF)CC3)ccc2N1,SCZWTBNKISDUDG-UHFFFAOYSA-N,1,1,{178337},[],1,{1},[104775],"{76099, 74423}",[125260],Amidation,False,[244],"A1776a, A1778a"
105901,CC(=O)N1CCc2cc(C(=O)N(C)C)ccc21,WQSYUXTWMKFDLH-UHFFFAOYSA-N,1,1,{178547},[],1,{1},[104849],"{105900, 71591}",[125334],Amidation,False,[245],"A1776a, A1778a"
106294,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)CCl,IKLARAKZDVECHT-UHFFFAOYSA-N,1,1,{179292},[],1,{1},[105237],"{105900, 253}",[125722],Amidation,False,[245],"A1776a, A1778a"
106301,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)CS,JIDMTJMEFFYGFH-UHFFFAOYSA-N,1,1,{179302},[],1,{1},[105244],"{71601, 105900}",[125729],Amidation,False,[245],"A1776a, A1778a"
106379,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)CO,JLDGNOPSHHPRNA-UHFFFAOYSA-N,1,1,{179420},[],1,{1},[105320],"{105900, 71606}",[125805],Amidation,False,[245],"A1776a, A1778a"
106424,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)CN,GQLGDQJNLKMEDX-UHFFFAOYSA-N,1,1,{179496},[],1,{1},[105365],"{18681, 105900}",[125850],Amidation,False,[245],"A1776a, A1778a"
106543,C=C(Cl)C(=O)N1CCc2cc(C(=O)N(C)C)ccc21,IQSUCXVQKPRYKD-UHFFFAOYSA-N,1,1,{179732},[],1,{1},[105484],"{283, 105900}",[125969],Amidation,False,[245],"A1776a, A1778a"
106976,COCC(=O)N1CCc2cc(C(=O)N(C)C)ccc21,SCXKNPMAZLSLSM-UHFFFAOYSA-N,1,1,{180504},[],1,{1},[105914],"{105900, 62340}",[126399],Amidation,False,[245],"A1776a, A1778a"
107048,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)C(N)=O,IQNLCGSYPVVIOS-UHFFFAOYSA-N,1,1,{180623},[],1,{1},[105986],"{105900, 3103}",[126471],Amidation,False,[245],"A1776a, A1778a"
107058,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)CC#N,RRPSLDXSKZJFJZ-UHFFFAOYSA-N,1,1,{180637},[],1,{1},[105996],"{105900, 45398}",[126481],Amidation,False,[245],"A1776a, A1778a"
107383,CC(C#N)C(=O)N1CCc2cc(C(=O)N(C)C)ccc21,OIJARATXOURBDA-UHFFFAOYSA-N,1,2,"{181178, 181179}",[],1,{1},[106318],"{105900, 45412}",[126803],Amidation,False,[245],"A1776a, A1778a"
107428,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)C1CNC1,YXYQRNFEDSZDDV-UHFFFAOYSA-N,1,1,{181252},[],1,{1},[106363],"{105900, 71686}",[126848],Amidation,False,[245],"A1776a, A1778a"
107461,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)C(N)CCl,ANSPRMSKFAEKII-UHFFFAOYSA-N,1,2,"{181313, 181314}",[],1,{1},[106396],"{105900, 18700}",[126881],Amidation,False,[245],"A1776a, A1778a"
