hippo_id,smiles,inchikey,required_amount_mg,num_poses,poses,tags,num_routes,num_reaction_steps,reaction_dependencies,reactant_dependencies,route_ids,chemistry_types,is_scaffold,scaffold_series,inspirations
77014,NS(=O)(=O)Cc1ccccc1NC(=O)NC1(C(F)F)CCC1,LFLWDMQUQKNTME-UHFFFAOYSA-N,1,1,{134696},[],1,{1},[74816],"{52451, 76421}",[95365],Formation_of_urea_from_two_amines,False,[204],"A0719a, A0884a"
64627,CCCOc1ccc(C(=O)CC)cc1,WRMLGNJEOPKSSD-UHFFFAOYSA-N,1,3,"{141922, 118532, 154271}",[],1,{1},[88676],"{64553, 87355}",[83132],Williamson_ether_synthesis,False,"[93, 240, 241]",A1775a
72533,CCC(N)COc1cc(O)ccc1C(=O)CCl,CWGZKENOMUEETB-UHFFFAOYSA-N,1,1,{128300},[],1,{1},[70777],"{71712, 66375}",[91352],Williamson_ether_synthesis,False,[236],A1775a
62012,COc1cc(NC(=O)C(CC(=O)O)C(F)(F)F)n(C)n1,PWTFVVAIGPBUKA-UHFFFAOYSA-N,1,2,"{109621, 109622}",[],1,{1},[60298],"{62011, 61982}",[80801],Amidation,False,[92],A1445a
64624,CC(C)Oc1ccc2c(c1)CCC2=O,NLUPNAKVXJFJDD-UHFFFAOYSA-N,1,3,"{153834, 118530, 142074}",[],1,{1},[88238],"{87376, 64585}",[83128],Williamson_ether_synthesis,False,"[93, 240, 241]",A1775a
76100,CC(=O)N1CCC(C(=O)c2ccc3c(c2)CC(=O)N3)CC1,XGEHJBAORVMZNC-UHFFFAOYSA-N,1,2,"{133625, 177866}",[],1,{1},[74018],"{76099, 71591}",[94568],Amidation,False,"[95, 244]",A1778a
82236,CCOc1ccc(C(=O)CN)cc1,LRFZWCCZZPOAEN-UHFFFAOYSA-N,1,2,"{141588, 150918}",[],1,{1},[79791],"{64552, 82235}",[100344],Williamson_ether_synthesis,False,"[240, 241]",A1775a
99645,NCC(=O)Nc1ccc(C=O)cc1,MFYWNHWBQSXPDY-UHFFFAOYSA-N,1,1,{167366},[],1,{1},[98669],"{18681, 99613}",[119156],Amidation,False,[243],A1776a
16121,Cc1cc(CNc2ccc(N3CCNC(=O)C3)cn2)cc(Cl)c1C,ZIFQFUIWNNBHJM-UHFFFAOYSA-N,1,1,{26663},[],1,{1},[15612],"{16120, 15993}",[10682],Reductive_amination,False,[181],"A0528a, A0365a"
21674,O=C1NC(=O)N(c2ccc(NCc3ccc(C(F)(F)F)cc3F)cc2)C1=O,AUSZHUBFLJVGAX-UHFFFAOYSA-N,1,1,{36910},[],1,{1},[20096],"{20844, 20543}",[15163],Buchwald-Hartwig_amination,False,[183],"A0528a, A0365a"
16123,Cc1ccc(CNc2ccc(N3CCN(C)C(=O)C3)cn2)cc1C,QADDHVNVTIQSDO-UHFFFAOYSA-N,1,1,{26666},[],1,{1},[15614],"{15992, 16031}",[10684],Reductive_amination,False,[181],"A0528a, A0365a"
46225,CCCC(C#N)C(=O)Nc1ccc(C(N)=O)nc1,ZEQROIUDKJJANS-UHFFFAOYSA-N,1,2,"{79971, 79972}",[],1,{1},[44179],"{46224, 45399}",[42022],Amidation,False,[171],"A0556a, A0310a"
26013,O=C1NCCN1c1ccc(NCc2ccc(Cl)c(F)c2)cc1,ALKGKUYSQDYBNA-UHFFFAOYSA-N,1,1,{46185},[],1,{1},[24592],"{26012, 20503}",[19556],Buchwald-Hartwig_amination,False,[184],"A0528a, A0365a"
71713,CCOc1ccc(C(=O)CCl)c(O)c1,OBUGAMBYISEWLC-UHFFFAOYSA-N,1,2,"{127324, 141950}",[],1,{1},[69918],"{64552, 71712}",[90454],Williamson_ether_synthesis,False,"[236, 240]",A1775a
26175,O=C1CN(c2ccc(NCc3ccc(Cl)c(F)c3)cc2)C(=O)N1,OXDWCBQGWNVQEZ-UHFFFAOYSA-N,1,1,{46385},[],1,{1},[24751],"{26012, 20517}",[19715],Buchwald-Hartwig_amination,False,[184],"A0528a, A0365a"
25972,O=C1CN(c2ccc(NCc3cccc(F)c3)cc2)C(=O)N1,VDJJUFJIIBLDCR-UHFFFAOYSA-N,1,1,{46161},[],1,{1},[24569],"{25969, 20517}",[19533],Buchwald-Hartwig_amination,False,[184],"A0528a, A0365a"
46759,CCC(C)(C#N)C(=O)NNC(=O)c1ccc(N)cn1,ASVUAGINRBGDLA-UHFFFAOYSA-N,1,1,{80766},[],1,{1},[44684],"{46085, 45406}",[42527],Amidation,False,[171],"A0556a, A0310a"
72505,CCC(N)COc1ccc(C(=O)CCl)c(O)c1,TXLKMBLSEYKONP-UHFFFAOYSA-N,1,2,"{128262, 128263}",[],1,{1},[70749],"{71712, 66375}",[91324],Williamson_ether_synthesis,False,[236],A1775a
71413,CC(C)C(=O)c1ccc(OCC(C)(C)F)cc1,IGJKKMQGCPWIDT-UHFFFAOYSA-N,1,1,{127006},[],1,{1},[69667],"{65432, 64558}",[90204],Williamson_ether_synthesis,False,[93],A1775a
73001,O=C(CCl)c1ccc(O)cc1OCC(F)(F)F,XRFYLMAKDIRTQU-UHFFFAOYSA-N,1,1,{128845},[],1,{1},[71276],"{71712, 66671}",[91829],Williamson_ether_synthesis,False,[236],A1775a
71981,CCC(N)COc1ccc(C(=O)CCl)cc1,ABDJOZLPECNQFQ-UHFFFAOYSA-N,1,4,"{146664, 146663, 127614, 127615}",[],1,{1},[70189],"{71708, 66375}",[90742],Williamson_ether_synthesis,False,"[236, 240]",A1775a
82242,CC(=O)c1ccc(OC(C)C)cc1,YTKFPAFKJWBAFG-UHFFFAOYSA-N,1,2,"{150833, 141595}",[],1,{1},[85568],"{87376, 82226}",[100358],Williamson_ether_synthesis,False,"[240, 241]",A1775a
72108,CC(O)COc1ccc(C(=O)CCl)c(O)c1,WKGKDWBPQOVABS-UHFFFAOYSA-N,1,2,"{127784, 127783}",[],1,{1},[70327],"{71712, 65255}",[90883],Williamson_ether_synthesis,False,[236],A1775a
62145,COC(=O)c1c(OCCO)nn(C)c1NC(=O)CC(C)C(F)(F)F,HCDZQHMWXHMBOO-UHFFFAOYSA-N,1,2,"{109842, 109843}",[],1,{1},[60366],"{61981, 62143}",[80869],Amidation,False,[92],A1445a
71823,CC(O)COc1ccc(C(=O)CCl)cc1,ZGXRCNLBHFHFTG-UHFFFAOYSA-N,1,4,"{127448, 143391, 143390, 127447}",[],1,{1},[70029],"{71708, 65255}",[90592],Williamson_ether_synthesis,False,"[236, 240]",A1775a
72824,CC(C)(F)COc1cc(O)ccc1C(=O)CCl,WFYDSQYSFHJMGU-UHFFFAOYSA-N,1,1,{128644},[],1,{1},[71099],"{65432, 71712}",[91652],Williamson_ether_synthesis,False,[236],A1775a
66673,CCC(=O)c1ccc(OCC(F)(F)F)cc1,QSBAFYXUIVJTKP-UHFFFAOYSA-N,1,2,"{120819, 147206}",[],1,{1},[64677],"{64553, 66671}",[85248],Williamson_ether_synthesis,False,"[93, 240]",A1775a
72825,CC(C)(F)COc1ccc(C(=O)CCl)c(O)c1,UVUJXOHSUQSBBV-UHFFFAOYSA-N,1,1,{128645},[],1,{1},[71100],"{65432, 71712}",[91653],Williamson_ether_synthesis,False,[236],A1775a
93229,CC(=O)c1ccc(NC(=O)CCl)cc1,FLMLTMFETZMOHW-UHFFFAOYSA-N,1,2,"{167492, 158733}",[],1,{1},[92340],"{93187, 253}",[112829],Amidation,False,"[242, 243]",A1776a
35009,NC(=NO)c1ccc(C(=O)Nc2c[nH]c3ccccc23)cc1,HGWZRULWLGKUCR-UHFFFAOYSA-N,1,2,"{62480, 62481}",[],1,{1},[33519],"{35008, 34853}",[31365],Amidation,False,[187],"A0566a, A0365a"
93206,CC(=O)c1ccc(NC(=O)CN)cc1,LOVVDWAISSOSRE-UHFFFAOYSA-N,1,2,"{167497, 158717}",[],1,{1},[92325],"{18681, 93187}",[112814],Amidation,False,"[242, 243]",A1776a
66376,CCC(N)COc1ccc2c(c1)CCC2=O,OUBVVYKQTLBROG-UHFFFAOYSA-N,1,4,"{146656, 120484, 120485, 146655}",[],1,{1},[64350],"{64585, 66375}",[84960],Williamson_ether_synthesis,False,"[93, 240]",A1775a
72091,O=C(CCl)c1ccc(OCC(F)(F)F)cc1,FKHRWYLSCCNYJX-UHFFFAOYSA-N,1,2,"{147211, 127758}",[],1,{1},[70309],"{71708, 66671}",[90866],Williamson_ether_synthesis,False,"[236, 240]",A1775a
93473,CC(=O)c1ccc(NC(=O)CC#N)cc1,WPFBRJWFVGBZJI-UHFFFAOYSA-N,1,2,"{168211, 158983}",[],1,{1},[92562],"{93187, 45398}",[113050],Amidation,False,"[242, 243]",A1776a
65433,CC(C)(F)COc1ccc2c(c1)CCC2=O,IIRLNFRKCYDHBG-UHFFFAOYSA-N,1,2,"{145300, 119375}",[],1,{1},[63401],"{65432, 64585}",[83938],Williamson_ether_synthesis,False,"[93, 240]",A1775a
82273,CCOc1ccc2c(c1)CCC2=O,FLMVKFTYGACBNH-UHFFFAOYSA-N,1,2,"{141613, 151062}",[],1,{1},[79814],"{64552, 64585}",[100388],Williamson_ether_synthesis,False,"[240, 241]",A1775a
99624,O=Cc1ccc(NC(=O)CO)cc1,HNFDWHVXJHQJBI-UHFFFAOYSA-N,1,1,{167350},[],1,{1},[98654],"{99613, 71606}",[119141],Amidation,False,[243],A1776a
85311,CCC(N)COc1ccc(C(=O)CN)cc1,NDZVGFPTHXLTQD-UHFFFAOYSA-N,1,2,"{146636, 146637}",[],1,{1},[83121],"{82235, 66375}",[104073],Williamson_ether_synthesis,False,[240],A1775a
72109,CC(O)COc1cc(O)ccc1C(=O)CCl,HCIYNZHIDQABNY-UHFFFAOYSA-N,1,1,{127785},[],1,{1},[70328],"{71712, 65255}",[90884],Williamson_ether_synthesis,False,[236],A1775a
107764,O=C1Cc2cc(C(=O)C3CCN(C(=O)CS)CC3)ccc2N1,ZVXMTOGKCOHAQX-UHFFFAOYSA-N,1,1,{181704},[],1,{1},[106698],"{71601, 76099}",[127183],Amidation,False,[245],"A1776a, A1778a"
82695,C=CCOc1ccc(C(=O)CN)cc1,QMJBKLCKNNEGDQ-UHFFFAOYSA-N,1,2,"{153961, 142100}",[],1,{1},[88366],"{87371, 82235}",[101044],Williamson_ether_synthesis,False,"[240, 241]",A1775a
83594,CC(O)COc1ccc(C(=O)CN)cc1,FPXQDBTUVBTBCB-UHFFFAOYSA-N,1,2,"{143378, 143379}",[],1,{1},[81179],"{82235, 65255}",[102145],Williamson_ether_synthesis,False,[240],A1775a
66672,O=C1CCc2cc(OCC(F)(F)F)ccc21,JYHZQBSBJFHAII-UHFFFAOYSA-N,1,2,"{120818, 145133}",[],1,{1},[64676],"{64585, 66671}",[85247],Williamson_ether_synthesis,False,"[93, 240]",A1775a
82231,CCCOc1ccc(C(C)=O)cc1,RTYYKCQJSTZADZ-UHFFFAOYSA-N,1,2,"{141584, 150723}",[],1,{1},[85446],"{82226, 87355}",[100337],Williamson_ether_synthesis,False,"[240, 241]",A1775a
82277,C=CCOc1ccc(C(C)=O)cc1,BLAHXQHYMANQBP-UHFFFAOYSA-N,1,2,"{141616, 150819}",[],1,{1},[85551],"{82226, 87371}",[100395],Williamson_ether_synthesis,False,"[240, 241]",A1775a
99642,O=CC(=O)Nc1ccc(C=O)cc1,GUECZUGPAPBSHB-UHFFFAOYSA-N,1,1,{167363},[],1,{1},[98666],"{99613, 71598}",[119153],Amidation,False,[243],A1776a
102236,NC(=O)c1ccc(NC(=O)C2CC2F)cc1,HSBHEPXJOXXWIV-UHFFFAOYSA-N,1,4,"{171187, 171188, 171189, 171190}",[],1,{1},[101194],"{71691, 99631}",[121680],Amidation,False,[243],A1776a
65262,CCC(=O)c1ccc(OCC(C)O)cc1,XZOWVNOCWULZDC-UHFFFAOYSA-N,1,4,"{119168, 119169, 143380, 143381}",[],1,{1},[63236],"{64553, 65255}",[83774],Williamson_ether_synthesis,False,"[93, 240]",A1775a
93490,CC(=O)c1ccc(NC(=O)C(Cl)Cl)cc1,JHXKPLUKDRXVIJ-UHFFFAOYSA-N,1,2,"{168298, 159004}",[],1,{1},[92579],"{93187, 326}",[113067],Amidation,False,"[242, 243]",A1776a
99641,O=Cc1ccc(NC(=O)CS)cc1,MIOFTECZDPLDCS-UHFFFAOYSA-N,1,1,{167362},[],1,{1},[98665],"{71601, 99613}",[119152],Amidation,False,[243],A1776a
82447,CC(=O)c1ccc(OCC(C)O)cc1,PXFUIWJLRURUOG-UHFFFAOYSA-N,1,4,"{152888, 141813, 141814, 152887}",[],1,{1},[79998],"{82226, 65255}",[100720],Williamson_ether_synthesis,False,"[240, 241]",A1775a
100469,C=C(Cl)C(=O)Nc1ccc(C(N)=O)cc1,SZZQBNWGDJVFQE-UHFFFAOYSA-N,1,1,{168334},[],1,{1},[99427],"{283, 99631}",[119913],Amidation,False,[243],A1776a
99880,COCC(=O)Nc1ccc(C=O)cc1,PZPYKIXOPOPDHD-UHFFFAOYSA-N,1,1,{167585},[],1,{1},[98853],"{62340, 99613}",[119339],Amidation,False,[243],A1776a
93283,C=C(Cl)C(=O)Nc1ccc(C(C)=O)cc1,DMEWEZIFTMEFDJ-UHFFFAOYSA-N,1,2,"{158794, 168322}",[],1,{1},[92394],"{93187, 283}",[112883],Amidation,False,"[242, 243]",A1776a
19136,COC(C)C(N)C(=O)NCC(NC(=O)Cc1c(C)nn(C)c1C)c1ccc2ccccc2c1,YUJRUUDRDNZMAX-UHFFFAOYSA-N,1,8,"{31918, 31919, 31920, 31921, 31922, 31923, 31924, 31925}",[],1,{1},[18278],"{18682, 19135}",[13347],Amidation,False,[139],A1346a
66377,CCC(=O)c1ccc(OCC(N)CC)cc1,MXCMLFJOAPQFFK-UHFFFAOYSA-N,1,4,"{146652, 146653, 120486, 120487}",[],1,{1},[64351],"{64553, 66375}",[84961],Williamson_ether_synthesis,False,"[93, 240]",A1775a
99881,C=C(Cl)C(=O)Nc1ccc(C=O)cc1,WARPXUXEHZSECO-UHFFFAOYSA-N,1,1,{167586},[],1,{1},[98854],"{283, 99613}",[119340],Amidation,False,[243],A1776a
85686,NCC(=O)c1ccc(OCC(F)(F)F)cc1,DFNCXENRXWVYNA-UHFFFAOYSA-N,1,1,{147205},[],1,{1},[83524],"{82235, 66671}",[104448],Williamson_ether_synthesis,False,[240],A1775a
99852,O=Cc1ccc(NC(=O)C(Cl)Cl)cc1,DKDUDJWZKFOBPM-UHFFFAOYSA-N,1,1,{167553},[],1,{1},[98825],"{99613, 326}",[119311],Amidation,False,[243],A1776a
99776,NC(=O)c1ccc(NC(=O)C=O)cc1,DSUSWRFOKLIZNA-UHFFFAOYSA-N,1,1,{167467},[],1,{1},[98749],"{71598, 99631}",[119235],Amidation,False,[243],A1776a
93346,COCC(=O)Nc1ccc(C(C)=O)cc1,ORZFTELEAXKDTN-UHFFFAOYSA-N,1,2,"{168350, 158838}",[],1,{1},[92435],"{93187, 62340}",[112923],Amidation,False,"[242, 243]",A1776a
62614,NC(=O)C1CCCN(C(=O)C2CCCO2)C1,WAAUJLRBGAYWQP-UHFFFAOYSA-N,1,4,"{111083, 111084, 111085, 111086}",[],1,{1},[60752],"{62341, 62613}",[81254],Amidation,False,[73],A0926a
93232,CC(=O)c1ccc(NC(=O)CS)cc1,WBJOQROPHCHERE-UHFFFAOYSA-N,1,2,"{158736, 167478}",[],1,{1},[92343],"{71601, 93187}",[112832],Amidation,False,"[242, 243]",A1776a
65434,CCC(=O)c1ccc(OCC(C)(C)F)cc1,PYVYDHKQIQRRIM-UHFFFAOYSA-N,1,2,"{119376, 145123}",[],1,{1},[63402],"{65432, 64553}",[83939],Williamson_ether_synthesis,False,"[93, 240]",A1775a
99909,NC(=O)c1ccc(NC(=O)CO)cc1,BRIDBKZNVPAXRH-UHFFFAOYSA-N,1,1,{167619},[],1,{1},[98882],"{71606, 99631}",[119368],Amidation,False,[243],A1776a
82723,CCC(N)COc1ccc(C(C)=O)cc1,JBHDFHAGLYIVNW-UHFFFAOYSA-N,1,2,"{142134, 142135}",[],1,{1},[80260],"{82226, 66375}",[101079],Williamson_ether_synthesis,False,[240],A1775a
83131,CC(=O)c1ccc(OCC(F)(F)F)cc1,WLTPFXQNFLAKQT-UHFFFAOYSA-N,1,1,{142706},[],1,{1},[80667],"{82226, 66671}",[101580],Williamson_ether_synthesis,False,[240],A1775a
99804,NCC(=O)Nc1ccc(C(N)=O)cc1,SQPFUFBWIOSNBH-UHFFFAOYSA-N,1,1,{167498},[],1,{1},[98777],"{18681, 99631}",[119263],Amidation,False,[243],A1776a
93664,CC(=O)c1ccc(NC(=O)C2CC2F)cc1,VCGFBWGRSORBBA-UHFFFAOYSA-N,1,8,"{171166, 171164, 159195, 171165, 171163, 159196, 159197, 159198}",[],1,{1},[92737],"{93187, 71691}",[113225],Amidation,False,"[242, 243]",A1776a
100370,N#CCC(=O)Nc1ccc(C(N)=O)cc1,YUSXGCNFQGZARX-UHFFFAOYSA-N,1,1,{168210},[],1,{1},[99328],"{45398, 99631}",[119814],Amidation,False,[243],A1776a
99640,O=Cc1ccc(NC(=O)CCl)cc1,HOQXRQQAQAEPFI-UHFFFAOYSA-N,1,1,{167361},[],1,{1},[98664],"{99613, 253}",[119151],Amidation,False,[243],A1776a
70829,CC(C)C(=O)c1ccc(OCC(F)(F)F)cc1,AXRBZFUYXIDMLC-UHFFFAOYSA-N,1,1,{126163},[],1,{1},[69049],"{64558, 66671}",[89620],Williamson_ether_synthesis,False,[93],A1775a
93230,CC(=O)c1ccc(NC(=O)C=O)cc1,AQZGQRGEZQQAOT-UHFFFAOYSA-N,1,2,"{167466, 158734}",[],1,{1},[92341],"{93187, 71598}",[112830],Amidation,False,"[242, 243]",A1776a
100679,O=Cc1ccc(NC(=O)C2CC2F)cc1,PLFQWQITVHURQD-UHFFFAOYSA-N,1,4,"{168632, 168633, 168634, 168631}",[],1,{1},[99637],"{71691, 99613}",[120123],Amidation,False,[243],A1776a
83082,CC(=O)c1ccc(OCC(C)(C)F)cc1,GMWCXQJBEZWLOL-UHFFFAOYSA-N,1,1,{142630},[],1,{1},[80618],"{65432, 82226}",[101531],Williamson_ether_synthesis,False,[240],A1775a
99632,CC(=O)Nc1ccc(C(N)=O)cc1,XVVYSVVBPMJRAB-UHFFFAOYSA-N,1,1,{167355},[],1,{1},[98658],"{99631, 71591}",[119145],Amidation,False,[243],A1776a
65475,CC(O)COc1ccc(C(=O)C(C)C)cc1,FRFZUQHMOYXOKZ-UHFFFAOYSA-N,1,4,"{150393, 150394, 119430, 119431}",[],1,{1},[63443],"{64558, 65255}",[83980],Williamson_ether_synthesis,False,"[93, 240]",A1775a
99830,NC(=O)c1ccc(NC(=O)CCl)cc1,AHXTYKMJPLXNOS-UHFFFAOYSA-N,1,1,{167527},[],1,{1},[98803],"{253, 99631}",[119289],Amidation,False,[243],A1776a
100471,COCC(=O)Nc1ccc(C(N)=O)cc1,VUHYETXCDOLTDY-UHFFFAOYSA-N,1,1,{168336},[],1,{1},[99429],"{62340, 99631}",[119915],Amidation,False,[243],A1776a
99846,N#CCC(=O)Nc1ccc(C=O)cc1,ZFZKERKYEJXVKD-UHFFFAOYSA-N,1,1,{167545},[],1,{1},[98819],"{99613, 45398}",[119305],Amidation,False,[243],A1776a
82523,CCCOc1ccc(C(=O)CN)cc1,TULXEKSOMKGJTK-UHFFFAOYSA-N,1,2,"{141921, 154295}",[],1,{1},[88700],"{87355, 82235}",[100862],Williamson_ether_synthesis,False,"[240, 241]",A1775a
64559,CCOc1ccc(C(=O)C(C)C)cc1,POGPSKUWSGOZRN-UHFFFAOYSA-N,1,2,"{141994, 118490}",[],1,{1},[62568],"{64552, 64558}",[83069],Williamson_ether_synthesis,False,"[93, 240]",A1775a
84609,CC(C)(F)COc1ccc(C(=O)CN)cc1,BEMYTWYYWKGKFZ-UHFFFAOYSA-N,1,1,{145179},[],1,{1},[82312],"{65432, 82235}",[103290],Williamson_ether_synthesis,False,[240],A1775a
