hippo_id,smiles,inchikey,required_amount_mg,num_poses,poses,tags,num_routes,num_reaction_steps,reaction_dependencies,reactant_dependencies,route_ids,chemistry_types,is_scaffold,scaffold_series,inspirations
73,COCC(=O)N1CCCC(C(N)=O)C1,VINVRWFILPAKSR-UHFFFAOYSA-N,1,4,"{216, 110209, 91, 110208}","['Syndirella scaffold', 'template: A0926a', 'hits', 'exact_hits_aug_2024']",1,{1},[60531],"{62340, 62341}",[1],Amidation,True,[73],A0926a
91,Cc1nn(C)c(C)c1CC(=O)NC(CNC(=O)CCl)c1ccc2ccccc2c1,BKBFLODZEQEWBQ-UHFFFAOYSA-N,1,4,"{115, 109262, 109261, 214}","['Syndirella scaffold', 'hits', 'template: A1346a', 'exact_hits_aug_2024']",1,{1},[60200],"{18682, 253}",[2],Amidation,True,[91],A1346a
92,COc1cc(NC(=O)CC(C)C(F)(F)F)n(C)n1,NZVJBVJDSSUPIL-UHFFFAOYSA-N,1,5,"{109577, 109578, 116, 117, 215}","['Syndirella scaffold', 'hits', 'template: A1445a', 'exact_hits_aug_2024']",1,{1},[60283],"{61981, 61982}",[3],Amidation,True,[92],A1445a
93,CCOc1ccc(C(=O)CC)cc1,XZJXCESWBMDSBO-UHFFFAOYSA-N,1,5,"{141617, 118, 118487, 217, 150911}","['Syndirella scaffold', 'template: A1775a', 'hits', 'covalent_analogues_aug_2024']",1,{1},[62565],"{64552, 64553}",[4],Williamson_ether_synthesis,False,"[240, 241]",A1775a
139,Cc1nn(C)c(C)c1CC(=O)NC(CNC(=O)CN)c1ccc2ccccc2c1,DQWUNIXDDNPLQU-UHFFFAOYSA-N,1,3,"{168, 31134, 31135}","['Syndirella scaffold', 'template: A1346a', 'x1346_manual_analogues_aug_2024']",1,{1},[18050],"{18681, 18682}",[13],Amidation,True,[139],A1346a
171,N#CCC(=O)Nc1ccc(C(N)=O)nc1,YOZGXEFFSUYIHZ-UHFFFAOYSA-N,1,2,"{78820, 197}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[43471],"{45398, 45399}",[35],Amidation,True,[171],"A0556a, A0310a"
181,Cc1ccc(CNc2ccc(N3CCNC(=O)C3)cn2)cc1C,AOLHRJZGGWAHNY-UHFFFAOYSA-N,1,2,"{235, 26579}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[15545],"{15992, 15993}",[36],Reductive_amination,True,[181],"A0528a, A0365a"
182,O=C1NCCC1C(=O)N1CCCC(NCc2ccccc2)C1,HOWRLYKLFLMWBY-UHFFFAOYSA-N,1,6,"{236, 237, 238, 32879, 239, 32880}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[18632],"{19836, 19837}",[37],Amidation,True,[182],"A0528a, A0365a"
183,O=C1NCCN1c1ccc(NCc2ccc(C(F)(F)F)cc2)cc1,ZGAPODHVEGIIKR-UHFFFAOYSA-N,1,2,"{240, 35592}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[19078],"{20504, 20503}",[38],Buchwald-Hartwig_amination,True,[183],"A0528a, A0365a"
184,O=C1NCCN1c1ccc(NCc2cccc(F)c2)cc1,KKHICEOOLIHEJQ-UHFFFAOYSA-N,1,2,"{241, 46157}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[24566],"{25969, 20503}",[39],Buchwald-Hartwig_amination,True,[184],"A0528a, A0365a"
185,CSc1cccc(CNc2ccc(N3CCNC(=O)C3)cn2)c1,AKBIFIUVGFTRED-UHFFFAOYSA-N,1,2,"{242, 48855}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[26583],"{15993, 28003}",[40],Reductive_amination,True,[185],"A0528a, A0365a"
186,Cn1nc(C2CCOCC2)cc1C(=O)OCC1CNC(=O)C1,VGTICCPOHXQQKL-UHFFFAOYSA-N,1,2,"{243, 244}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[29002],"{30521, 30522}",[41],Steglich_esterification,True,[186],"A0528a, A0365a"
187,NCc1ccc(C(=O)Nc2c[nH]c3ccccc23)cc1,XTQDUNSPBPDCKJ-UHFFFAOYSA-N,1,2,"{245, 62373}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[33427],"{34852, 34853}",[42],Amidation,True,[187],"A0566a, A0365a"
191,COc1cncc(CCC(=O)NC2CCNC2=O)c1,UMHURAQUKMFEOS-UHFFFAOYSA-N,1,2,"{246, 247}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[40386],"{42009, 42010}",[43],Amidation,True,[191],"A0515a, A0528a"
192,O=C(OCC1CCCNC1=O)c1ccncc1F,NKHJVGNWKQVXFO-UHFFFAOYSA-N,1,2,"{248, 75020}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[41665],"{43441, 43442}",[44],Steglich_esterification,True,[192],"A0515a, A0528a"
194,CCC1CC(NC(=O)c2ccc(NC(=O)C(C)(C)C)nc2)C1,MEWGRUZWHVKYDS-UHFFFAOYSA-N,1,2,"{251, 102019}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[57681],"{59145, 52450}",[45],Amidation,True,[194],"A0556a, A0310a"
195,CCOC(=O)c1cc(NC(=O)CC#N)n(C)n1,AJVIKZPIPBHAKY-UHFFFAOYSA-N,1,2,"{252, 85157}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[47240],"{49345, 45398}",[46],Amidation,True,[195],"A0556a, A0310a"
196,CC(C)(C)C(=O)Nc1ccc(C(=O)NC2(C(F)F)CCC2)cn1,FLWASAJBVPBCFC-UHFFFAOYSA-N,1,2,"{91132, 253}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[50255],"{52450, 52451}",[47],Amidation,True,[196],"A0556a, A0310a"
197,CCCC(=O)NC1CCN(C(=O)NC2CC(CC#N)C2)CC1,ADKGLDCQLGUTAN-UHFFFAOYSA-N,1,2,"{105218, 254}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[59178],"{60731, 59381}",[48],Formation_of_urea_from_two_amines,True,[197],"A0556a, A0310a"
198,NC(=O)c1cc(NC(=O)C23CCC(CO2)C3)[nH]n1,IXJHDOWQFHNIPX-UHFFFAOYSA-N,1,2,"{256, 255}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[112275],"{113536, 113535}",[49],Amidation,True,[198],"A0528a, A0556a"
199,O=C(NC1CC(C(F)(F)F)C1)c1cc2ccsc2[nH]1,VKQJXGLAYUFNNG-UHFFFAOYSA-N,1,2,"{257, 182468}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[107151],"{108217, 108218}",[50],Amidation,True,[199],"A0556a, A0566a"
204,CC1(NC(=O)Nc2ccccc2CS(N)(=O)=O)CCC1,QCDPODCBNROZRQ-UHFFFAOYSA-N,1,2,"{134066, 258}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[74339],"{76421, 76422}",[52],Formation_of_urea_from_two_amines,True,[204],"A0719a, A0884a"
211,O=C1CCCN1c1ccc(NCc2cccc(F)c2)nc1,LOFPJTBPHYUPTQ-UHFFFAOYSA-N,1,2,"{196616, 260}","['Syndirella scaffold', 'knitwork_june_2024', 'template: A0310a']",1,{1},[115479],"{116906, 116907}",[54],Reductive_amination,True,[211],"A0528a, A0365a"
236,CCOc1ccc(C(=O)CCl)cc1,ZYLJLWLQPBRDLN-UHFFFAOYSA-N,1,4,"{127321, 150946, 221, 141609}","['Syndirella scaffold', 'template: A1775a', 'covalent_analogues_aug_2024']",1,{1},[69915],"{64552, 71708}",[56],Williamson_ether_synthesis,False,"[240, 241]",A1775a
240,CCOc1ccc(C(C)=O)cc1,YJFNFQHMQJCPRG-UHFFFAOYSA-N,1,3,"{150492, 227, 141580}","['Syndirella scaffold', 'template: A1775a', 'covalent_analogues_aug_2024']",1,{1},[79783],"{64552, 82226}",[60],Williamson_ether_synthesis,False,[241],A1775a
242,CC(=O)Nc1ccc(C(C)=O)cc1,WECHHDJTILFYQT-UHFFFAOYSA-N,1,3,"{158705, 167354, 229}","['Syndirella scaffold', 'covalent_analogues_aug_2024', 'template: A1776a']",1,{1},[92314],"{93187, 71591}",[63],Amidation,False,[243],A1776a
243,CC(=O)Nc1ccc(C=O)cc1,SKLUWKYNZNXSLX-UHFFFAOYSA-N,1,2,"{230, 167343}","['Syndirella scaffold', 'covalent_analogues_aug_2024', 'template: A1776a']",1,{1},[98647],"{99613, 71591}",[64],Amidation,True,[243],A1776a
16058,Cc1cc(CNc2ccc(N3CCNC(=O)C3)cn2)cc(Br)c1C,RKFKTOPURZTVOO-UHFFFAOYSA-N,1,1,{26618},[],1,{1},[15577],"{15993, 16057}",[10647],Reductive_amination,False,[181],"A0528a, A0365a"
18951,Cc1nn(C)c(C)c1CC(=O)NC(CNC(=O)C(N)CN=[N+]=[N-])c1ccc2ccccc2c1,ZMTBJGRDILAGJL-UHFFFAOYSA-N,1,4,"{31618, 31619, 31620, 31621}",[],1,{1},[18185],"{18682, 18950}",[13254],Amidation,False,[139],A1346a
20444,CCC1(C(=O)N2CCCC(NCc3ccccc3)C2)CCNC1=O,MYWCACHSFGNPKZ-UHFFFAOYSA-N,1,4,"{35316, 35317, 35318, 35319}",[],1,{1},[19035],"{20437, 19837}",[14103],Amidation,False,[182],"A0528a, A0365a"
20840,O=C1NCCN1c1ccc(NCc2c(F)cc(C(F)(F)F)cc2F)cc1,XUIDALCITPTYNC-UHFFFAOYSA-N,1,1,{35891},[],1,{1},[19331],"{20839, 20503}",[14398],Buchwald-Hartwig_amination,False,[183],"A0528a, A0365a"
24125,O=C(CO)Nc1cncc(CC(=O)N2CCN(C(=O)CCl)C(c3cccnc3)C2)c1,GLAVLZCLANXGGX-UHFFFAOYSA-N,1,2,"{41197, 41198}",[],1,{3},"[8785, 21801, 22647]","{6000, 22817, 253, 254}",[17621],"Amidation, Buchwald-Hartwig_amidation_with_amide-like_nucleophile",False,[143],A1346a
27154,O=C1NC(=O)N(c2ccc(NCc3cccc(F)c3F)cc2)C1=O,NAABGMUKYJKHRZ-UHFFFAOYSA-N,1,1,{47733},[],1,{1},[25717],"{20844, 25999}",[20694],Buchwald-Hartwig_amination,False,[184],"A0528a, A0365a"
28087,CSc1cccc(CNc2ccc(N3CCN(C)C(=O)C3)cn2)c1,UXHPYTOICLLREQ-UHFFFAOYSA-N,1,1,{48908},[],1,{1},[26628],"{28003, 16031}",[21591],Reductive_amination,False,[185],"A0528a, A0365a"
30787,Cn1nc(C2CCOCC2)cc1C(=O)OCC1CC(=O)N(C2CC2)C1,JFUVBYXPIXQBIY-UHFFFAOYSA-N,1,1,{54238},[],1,{1},[29199],"{30521, 30786}",[24161],Steglich_esterification,False,[186],"A0528a, A0365a"
36938,Cc1cc(C(N)=O)ccc1C(=O)Nc1c[nH]c2ccc(F)cc12,XHAXHLPHJNHAKA-UHFFFAOYSA-N,1,1,{64502},[],1,{1},[35332],"{35960, 34967}",[33178],Amidation,False,[187],"A0566a, A0365a"
42052,COc1cncc(CCC(=O)NC2CC(=O)NC2=O)c1,ZBZNFNOVDDHGSK-UHFFFAOYSA-N,1,2,"{70126, 70127}",[],1,{1},[40407],"{42009, 42051}",[38252],Amidation,False,[191],"A0515a, A0528a"
43476,O=C(OCC1CCCNC1=O)c1ccnc(Br)c1F,GTCGCXNHPFESGP-UHFFFAOYSA-N,1,2,"{75040, 75039}",[],1,{1},[41682],"{43442, 43475}",[39526],Steglich_esterification,False,[192],"A0515a, A0528a"
48257,CN(C)C(=O)c1ccc(NC(=O)C(C#N)=NO)cn1,UHJSZFRUCMQUPE-UHFFFAOYSA-N,1,2,"{83179, 83180}",[],1,{1},[46156],"{45694, 45599}",[43999],Amidation,False,[171],"A0556a, A0310a"
51466,CCOC(=O)c1nn(C)c(NC(=O)C(C#N)(CC)CC)c1Br,YJRRPOSDDBJSEF-UHFFFAOYSA-N,1,1,{89006},[],1,{1},[49280],"{49356, 47381}",[47122],Amidation,False,[195],"A0556a, A0310a"
52536,CC(C)(C)C(=O)Nc1ccc(C(=O)NC2(C(C)(F)F)CCC2)cn1,YOJPBMZLFFVTSN-UHFFFAOYSA-N,1,0,set(),[],1,{1},[50305],"{52450, 52471}",[48146],Amidation,False,[196],"A0556a, A0310a"
59328,CC(C)(C)C(=O)Nc1ccc(C(=O)NC2CC3(CCC3)C2)cn1,BWDBZUCJCCRWLX-UHFFFAOYSA-N,1,0,set(),[],1,{1},[57817],"{52450, 59327}",[78323],Amidation,False,[194],"A0556a, A0310a"
60964,N#CCC1CC(NC(=O)N2CCC(N3C(=O)CCC3=O)CC2)C1,IYMYWPRHFTWNME-UHFFFAOYSA-N,1,1,{105771},[],1,{1},[59326],"{60884, 59381}",[79831],Formation_of_urea_from_two_amines,False,[197],"A0556a, A0310a"
61931,CC(=O)C1CC1(Cl)C(=O)NCC(NC(=O)Cc1c(C)nn(C)c1C)c1ccc2ccccc2c1,IPCGSPWUHYDDIL-UHFFFAOYSA-N,1,8,"{109408, 109409, 109402, 109403, 109404, 109405, 109406, 109407}",[],1,{1},[60242],"{2330, 18682}",[80746],Amidation,False,[91],A1346a
62013,COc1cc(NC(=O)CC(C(=O)O)C(F)(F)F)n(C)n1,CSKHNYXMPHNKNH-UHFFFAOYSA-N,1,2,"{109624, 109623}",[],1,{1},[60299],"{62011, 61982}",[80802],Amidation,False,[92],A1445a
63153,O=C1NCC2CCN(C(=O)C3C=CCO3)CC12,OWRBCBDHUVBTFO-UHFFFAOYSA-N,1,8,"{112928, 112929, 112922, 112923, 112924, 112925, 112926, 112927}",[],1,{1},[61217],"{62610, 62359}",[81719],Amidation,False,[73],A0926a
65879,CCC(=O)c1ccc(OCCCN)c(Cl)c1,GRHYVZGXRSPKJK-UHFFFAOYSA-N,1,2,"{119925, 148231}",[],1,{1},[63843],"{64566, 64991}",[84380],Williamson_ether_synthesis,False,"[93, 240]",A1775a
64593,O=CCOc1ccc2c(c1)CCC2=O,PQQSNMCRSFPZML-UHFFFAOYSA-N,1,3,"{141763, 153596, 118509}",[],1,{1},[87917],"{64585, 87379}",[83095],Williamson_ether_synthesis,False,"[93, 240, 241]",A1775a
70277,N#CCCOc1ccc2c(c1)CCCCC2=O,UIJWFKGEOHDYTR-UHFFFAOYSA-N,1,1,{125500},[],1,{1},[68497],"{65104, 65153}",[89068],Williamson_ether_synthesis,False,[93],A1775a
71762,C=C(CI)Oc1ccc(C(=O)CCl)cc1,VLMBGEYNBGZYLX-UHFFFAOYSA-N,1,3,"{127373, 142213, 156951}",[],1,{1},[70083],"{65121, 71708}",[90517],Williamson_ether_synthesis,False,"[236, 240, 241]",A1775a
72328,CC=CCOc1ccc(C(=O)CCl)cc1O,VGNBMMXGRVEUEV-UHFFFAOYSA-N,1,2,"{128024, 148699}",[],1,{1},[70571],"{71715, 65269}",[91127],Williamson_ether_synthesis,False,"[236, 240]",A1775a
